RECORD_ID,TIMESTAMP,CALLING_NUM,CALLED_NUM,CALL_TYPE,DURATION_SEC,CALLER_IMSI,CALLER_IMEI,CALLER_MNO,BTS_ID,CELL_ID,LAC,STATUS
CDR-SUB-666826,2026-05-25T16:29:22.451178,+916510912543,+918340168618,VOICE,0,405459881103287,359028091116267,Airtel,BTS-MUM-002,20960,1000,NO_ANSWER
CDR-SUB-162520,2026-05-25T16:25:09.451178,+918599944473,+919204600776,SMS,0,405070905458304,351657111911634,BSNL,BTS-MUM-004,31197,1000,SUCCESS
CDR-SUB-598592,2026-05-25T16:19:10.451178,+917276592488,+918401937018,SMS,0,405840437328367,351657116143639,Jio,BTS-MUM-010,76457,1001,SUCCESS
CDR-SUB-193965,2026-05-25T16:41:17.451178,+919528192376,+919439430828,SMS,0,405840195779499,351657114271523,Jio,BTS-MUM-003,97016,1000,SUCCESS
CDR-SUB-616693,2026-05-25T16:39:25.451178,+918839090468,+919218632135,SMS,0,405451292994832,868203045322691,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-449708,2026-05-25T16:34:11.451178,+918770252737,+916026809904,SMS,0,405456971180677,351657110636950,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-702821,2026-05-25T16:42:32.451178,+916924733827,+919108697759,VOICE,440,405456689423576,359028094817416,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-857776,2026-05-25T16:32:00.451178,+918671543088,+917133367288,VOICE,0,405840671794059,864382043231049,Jio,BTS-MUM-009,77899,1001,NO_ANSWER
CDR-SUB-494432,2026-05-25T16:36:41.451178,+916983872621,+918140232785,SMS,0,405840834041678,868203045772887,Jio,BTS-MUM-009,77899,1001,SUCCESS
CDR-SUB-825938,2026-05-25T16:37:08.451178,+919966183441,+918524173983,VOICE,121,405459455620689,351657113128674,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-297129,2026-05-25T16:33:28.451178,+918179913308,+918747563560,SMS,0,405182613830461,353684099942439,Vodafone_Idea,BTS-MUM-012,59908,1002,SUCCESS
CDR-SUB-740578,2026-05-25T16:39:59.451178,+918829871099,+917578614027,SMS,0,405453887910944,359028095091987,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-375790,2026-05-25T16:31:52.451178,+917228953943,+916936357033,VOICE,255,405450884229353,864382043145512,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-121559,2026-05-25T16:41:56.451178,+919300847500,+916571540271,VOICE,241,405450088374063,868203045926780,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-796541,2026-05-25T16:42:17.451178,+919055580641,+919278515314,VOICE,37,405840833430840,868203040919798,Jio,BTS-MUM-009,77899,1001,SUCCESS
CDR-SUB-117769,2026-05-25T17:00:33.451178,+916924733827,+916187649644,SMS,0,405456689423576,359028094817416,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-396828,2026-05-25T16:57:51.451178,+918502435585,+917142018505,SMS,0,405840149114064,359028093548418,Jio,BTS-MUM-004,31197,1000,SUCCESS
CDR-SUB-586397,2026-05-25T16:59:54.451178,+918401937018,+919326630684,VOICE,85,405451682674034,359028096638414,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-384522,2026-05-25T17:01:18.451178,+917228953943,+919870368390,SMS,0,405450884229353,864382043145512,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-919948,2026-05-25T17:00:50.451178,+917323548258,+919980189677,SMS,0,405840105244043,353684092078975,Jio,BTS-MUM-001,78329,1000,SUCCESS
CDR-SUB-149962,2026-05-25T17:00:19.451178,+917551359328,+917649023038,VOICE,489,405840763477166,351657111827806,Jio,BTS-MUM-004,31197,1000,SUCCESS
CDR-SUB-342969,2026-05-25T16:46:38.451178,+919980189677,+917323548258,SMS,0,405840707354890,359028096376536,Jio,BTS-MUM-014,28654,1002,SUCCESS
CDR-SUB-166524,2026-05-25T16:47:41.451178,+916983872621,+918524173983,SMS,0,405840834041678,868203045772887,Jio,BTS-MUM-009,77899,1001,SUCCESS
CDR-SUB-225044,2026-05-25T16:54:49.451178,+919108697759,+919276513825,SMS,0,405459225169901,359028097227803,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-466556,2026-05-25T16:56:07.451178,+917790237353,+918275683044,VOICE,59,405455912418153,359028092761863,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-648288,2026-05-25T17:00:32.451178,+918747563560,+918671543088,SMS,0,405454757586291,868203041011512,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-502983,2026-05-25T16:53:16.451178,+917819615715,+916680376836,VOICE,213,405185670254691,359028093797973,Vodafone_Idea,BTS-MUM-012,59908,1002,SUCCESS
CDR-SUB-986171,2026-05-25T16:50:27.451178,+919142197428,+917142018505,VOICE,419,405188894312633,353684097338408,Vodafone_Idea,BTS-MUM-011,11892,1002,SUCCESS
CDR-SUB-220756,2026-05-25T16:59:06.451178,+916728175810,+918221902139,VOICE,116,405453399194132,353684092558448,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-753620,2026-05-25T16:55:02.451178,+919319939549,+919069273877,SMS,0,405454041887165,351657116249550,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-712919,2026-05-25T17:04:39.451178,+919300847500,+918839090468,SMS,0,405450088374063,868203045926780,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-358374,2026-05-25T17:05:13.451178,+916924733827,+917766469204,SMS,0,405456689423576,359028094817416,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-680741,2026-05-25T17:05:47.451178,+917868299798,+917032940847,SMS,0,405451239106896,868203047911970,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-779365,2026-05-25T17:04:13.451178,+917685212470,+916318903853,SMS,0,405840913768119,868203048618277,Jio,BTS-MUM-005,27194,1000,SUCCESS
CDR-SUB-104284,2026-05-25T17:14:02.451178,+917142018505,+917999661421,SMS,0,405185816675843,353684094726126,Vodafone_Idea,BTS-MUM-012,59908,1002,SUCCESS
CDR-SUB-116505,2026-05-25T17:09:11.451178,+917423586246,+917408749630,SMS,0,405451560516318,353684092766553,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-139833,2026-05-25T17:06:23.451178,+916734332742,+919142197428,VOICE,202,405840687937880,864382046500408,Jio,BTS-MUM-001,78329,1000,SUCCESS
CDR-SUB-764742,2026-05-25T17:08:48.451178,+918502435585,+917654890656,SMS,0,405840149114064,359028093548418,Jio,BTS-MUM-004,31197,1000,SUCCESS
CDR-SUB-595465,2026-05-25T17:10:41.451178,+918839090468,+918829921335,SMS,0,405451292994832,868203045322691,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-535011,2026-05-25T17:13:37.451178,+916670203814,+919055580641,SMS,0,405840301517576,351657113819306,Jio,BTS-MUM-006,42896,1001,SUCCESS
CDR-SUB-105530,2026-05-25T17:10:27.451178,+918671543088,+919432895720,VOICE,574,405840671794059,864382043231049,Jio,BTS-MUM-009,77899,1001,SUCCESS
CDR-SUB-660833,2026-05-25T17:30:48.451178,+917868299798,+919326630684,SMS,0,405451239106896,868203047911970,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-549515,2026-05-25T17:19:19.451178,+917276592488,+918848792320,SMS,0,405840437328367,351657116143639,Jio,BTS-MUM-010,76457,1001,SUCCESS
CDR-SUB-431761,2026-05-25T17:19:07.451178,+918140232785,+919929356932,VOICE,1051,405185023088106,353684094340654,Vodafone_Idea,BTS-MUM-012,59908,1002,SUCCESS
CDR-SUB-169899,2026-05-25T17:28:59.451178,+918671543088,+916728175810,VOICE,77,405840671794059,864382043231049,Jio,BTS-MUM-009,77899,1001,SUCCESS
CDR-SUB-697229,2026-05-25T17:21:14.451178,+919006057141,+919870368390,SMS,0,405840530153533,351657110688019,Jio,BTS-MUM-001,78329,1000,SUCCESS
CDR-SUB-953111,2026-05-25T17:18:49.451178,+917590996624,+916026809904,SMS,0,405840601102642,864382044621669,Jio,BTS-MUM-006,42896,1001,SUCCESS
CDR-SUB-176487,2026-05-25T17:27:11.451178,+917790237353,+918665518435,VOICE,31,405455912418153,359028092761863,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-699302,2026-05-25T17:27:53.451178,+919108697759,+916026809904,SMS,0,405459225169901,359028097227803,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-248909,2026-05-25T17:33:29.451178,+917914396936,+919523414579,SMS,0,405840527638505,864382044791405,Jio,BTS-MUM-003,97016,1000,SUCCESS
CDR-SUB-129649,2026-05-25T17:35:22.451178,+917323548258,+916318903853,VOICE,203,405840105244043,353684092078975,Jio,BTS-MUM-001,78329,1000,SUCCESS
CDR-SUB-274801,2026-05-25T17:41:24.451178,+919929356932,+916309679899,VOICE,0,405840495948874,359028090432947,Jio,BTS-MUM-007,99315,1001,NO_ANSWER
CDR-SUB-180350,2026-05-25T17:46:06.451178,+917561403846,+916924733827,SMS,0,405072084321586,351657118622929,BSNL,BTS-MUM-010,76457,1001,SUCCESS
CDR-SUB-424610,2026-05-25T17:32:39.451178,+919142197428,+916137784956,SMS,0,405188894312633,353684097338408,Vodafone_Idea,BTS-MUM-011,11892,1002,SUCCESS
CDR-SUB-163690,2026-05-25T17:44:59.451178,+919055580641,+919699755019,SMS,0,405840833430840,868203040919798,Jio,BTS-MUM-009,77899,1001,SUCCESS
CDR-SUB-640637,2026-05-25T17:57:04.451178,+919448807622,+917093279073,VOICE,354,405450566822597,359028098956467,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-809425,2026-05-25T17:52:31.451178,+919929356932,+917972389529,VOICE,363,405840495948874,359028090432947,Jio,BTS-MUM-007,99315,1001,SUCCESS
CDR-SUB-704708,2026-05-25T17:55:16.451178,+917664589287,+919976075200,VOICE,474,405071689858824,359028094643408,BSNL,BTS-MUM-015,70383,1002,SUCCESS
CDR-SUB-779515,2026-05-25T17:47:55.451178,+919142197428,+918829921335,VOICE,620,405188894312633,353684097338408,Vodafone_Idea,BTS-MUM-011,11892,1002,SUCCESS
CDR-SUB-461411,2026-05-25T17:58:17.451178,+918829871099,+919152729895,VOICE,137,405453887910944,359028095091987,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-875440,2026-05-25T18:00:16.451178,+916833418890,+919069273877,VOICE,841,405840565392826,864382043461125,Jio,BTS-MUM-006,42896,1001,SUCCESS
CDR-SUB-947960,2026-05-25T17:57:11.451178,+919108697759,+918736292116,SMS,0,405459225169901,359028097227803,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-453404,2026-05-25T17:58:58.451178,+918245244001,+917790237353,VOICE,134,405840552455381,864382040816586,Jio,BTS-MUM-010,76457,1001,SUCCESS
CDR-SUB-203228,2026-05-25T17:59:49.451178,+918140232785,+918848792320,SMS,0,405185023088106,353684094340654,Vodafone_Idea,BTS-MUM-012,59908,1002,SUCCESS
CDR-SUB-833699,2026-05-25T18:01:25.451178,+919528192376,+919252537864,SMS,0,405840195779499,351657114271523,Jio,BTS-MUM-003,97016,1000,SUCCESS
CDR-SUB-289115,2026-05-25T17:58:06.451178,+919326630684,+919342425436,SMS,0,405188212929855,868203047502647,Vodafone_Idea,BTS-MUM-011,11892,1002,SUCCESS
CDR-SUB-509855,2026-05-25T17:56:33.451178,+919300847500,+919528192376,SMS,0,405450088374063,868203045926780,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-266216,2026-05-25T18:05:25.451178,+919069273877,+917552240168,SMS,0,405456235986950,351657118512260,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-299088,2026-05-25T18:06:54.451178,+917323548258,+917104001886,SMS,0,405840105244043,353684092078975,Jio,BTS-MUM-005,27194,1000,SUCCESS
CDR-SUB-571950,2026-05-25T18:13:14.451178,+916904522290,+916309679899,SMS,0,405458210130311,864382042929593,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-801053,2026-05-25T18:04:08.451178,+917685212470,+917819615715,VOICE,89,405840913768119,868203048618277,Jio,BTS-MUM-005,27194,1000,SUCCESS
CDR-SUB-593493,2026-05-25T18:26:04.451178,+916656933137,+916424077695,SMS,0,405840779302639,868203049538185,Jio,BTS-MUM-001,78329,1000,SUCCESS
CDR-SUB-149901,2026-05-25T18:22:52.451178,+916959580968,+918829921335,SMS,0,405182580077129,864382046097017,Vodafone_Idea,BTS-MUM-015,70383,1002,SUCCESS
CDR-SUB-895037,2026-05-25T18:24:53.451178,+917323548258,+918820442675,VOICE,491,405840105244043,353684092078975,Jio,BTS-MUM-001,78329,1000,SUCCESS
CDR-SUB-563253,2026-05-25T18:17:21.451178,+917972389529,+917089106615,SMS,0,405840906974273,864382047771453,Jio,BTS-MUM-014,28654,1002,SUCCESS
CDR-SUB-705392,2026-05-25T18:21:45.451178,+917819615715,+919936351080,SMS,0,405185670254691,359028093797973,Vodafone_Idea,BTS-MUM-012,59908,1002,SUCCESS
CDR-SUB-523764,2026-05-25T18:23:09.451178,+916728175810,+918736292116,SMS,0,405453399194132,353684092558448,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-407887,2026-05-25T18:25:02.451178,+916670203814,+917104001886,VOICE,237,405840301517576,351657113819306,Jio,BTS-MUM-006,42896,1001,SUCCESS
CDR-SUB-662320,2026-05-25T18:30:59.451178,+919300847500,+918409918690,VOICE,266,405450088374063,868203045926780,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-552479,2026-05-25T18:21:09.451178,+919929356932,+919130651693,VOICE,0,405840495948874,359028090432947,Jio,BTS-MUM-007,99315,1001,BUSY
CDR-SUB-872841,2026-05-25T18:17:07.451178,+919730116907,+917552240168,SMS,0,405451522659684,353684096376326,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-827574,2026-05-25T18:17:10.451178,+918747563560,+917089106615,SMS,0,405454757586291,868203041011512,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-318261,2026-05-25T18:17:37.451178,+917276592488,+916833418890,VOICE,410,405840437328367,351657116143639,Jio,BTS-MUM-001,78329,1000,SUCCESS
CDR-SUB-309930,2026-05-25T18:34:55.451178,+918550653630,+917503053255,VOICE,158,405459809705526,868203048400700,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-113468,2026-05-25T18:38:12.451178,+919528192376,+917790237353,VOICE,0,405840195779499,351657114271523,Jio,BTS-MUM-003,97016,1000,BUSY
CDR-SUB-515277,2026-05-25T18:41:20.451178,+919326630684,+919774476372,SMS,0,405188212929855,868203047502647,Vodafone_Idea,BTS-MUM-011,11892,1002,SUCCESS
CDR-SUB-985201,2026-05-25T18:39:10.451178,+919069273877,+917021214807,VOICE,319,405456235986950,351657118512260,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-379563,2026-05-25T18:32:48.451178,+917868299798,+918179913308,SMS,0,405451239106896,868203047911970,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-629541,2026-05-25T18:32:51.451178,+919952590684,+918221348599,VOICE,206,405453326079047,868203042456807,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-729678,2026-05-25T18:34:20.451178,+916734332742,+916026809904,SMS,0,405840687937880,864382046500408,Jio,BTS-MUM-001,78329,1000,SUCCESS
CDR-SUB-883169,2026-05-25T18:39:41.451178,+919278515314,+918747563560,SMS,0,405453749736939,864382040026400,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-491182,2026-05-25T18:50:15.451178,+917868299798,+916873701634,VOICE,0,405451239106896,868203047911970,Airtel,BTS-MUM-002,20960,1000,BUSY
CDR-SUB-275243,2026-05-25T18:53:00.451178,+919142197428,+917819615715,VOICE,0,405188894312633,353684097338408,Vodafone_Idea,BTS-MUM-008,68203,1001,BUSY
CDR-SUB-930361,2026-05-25T18:53:05.451178,+918671543088,+917914396936,SMS,0,405840671794059,864382043231049,Jio,BTS-MUM-009,77899,1001,SUCCESS
CDR-SUB-917363,2026-05-25T18:51:53.451178,+917021214807,+916424077695,SMS,0,405840361386566,351657113717476,Jio,BTS-MUM-013,96156,1002,SUCCESS
CDR-SUB-592164,2026-05-25T18:48:52.451178,+919278515314,+919952590684,SMS,0,405453749736939,864382040026400,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-164684,2026-05-25T18:57:59.451178,+917142018505,+919276513825,VOICE,13,405185816675843,353684094726126,Vodafone_Idea,BTS-MUM-012,59908,1002,SUCCESS
CDR-SUB-783470,2026-05-25T18:48:49.451178,+918140232785,+919278515314,SMS,0,405185023088106,353684094340654,Vodafone_Idea,BTS-MUM-012,59908,1002,SUCCESS
CDR-SUB-275761,2026-05-25T18:49:03.451178,+917685212470,+917694107918,SMS,0,405840913768119,868203048618277,Jio,BTS-MUM-005,27194,1000,SUCCESS
CDR-SUB-914641,2026-05-25T18:50:07.451178,+919819755736,+917830426176,SMS,0,405451946439526,359028099878470,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-718676,2026-05-25T18:55:55.451178,+916510912543,+916979618151,SMS,0,405459881103287,359028091116267,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-201738,2026-05-25T18:56:22.451178,+916424077695,+916137784956,SMS,0,405840096036001,353684094793860,Jio,BTS-MUM-005,27194,1000,SUCCESS
CDR-SUB-253999,2026-05-25T19:08:00.451178,+917790237353,+919870368390,VOICE,131,405455912418153,359028092761863,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-849215,2026-05-25T19:11:05.451178,+916924733827,+919081396534,SMS,0,405456689423576,359028094817416,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-235959,2026-05-25T19:10:58.451178,+916734332742,+917664589287,VOICE,0,405840687937880,864382046500408,Jio,BTS-MUM-001,78329,1000,NO_ANSWER
CDR-SUB-393188,2026-05-25T19:12:47.451178,+919300847500,+919276513825,VOICE,180,405450088374063,868203045926780,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-652593,2026-05-25T19:05:37.451178,+919929356932,+918524173983,VOICE,391,405840495948874,359028090432947,Jio,BTS-MUM-007,99315,1001,SUCCESS
CDR-SUB-195892,2026-05-25T19:11:57.451178,+916959580968,+917089106615,VOICE,843,405182580077129,864382046097017,Vodafone_Idea,BTS-MUM-012,59908,1002,SUCCESS
CDR-SUB-182074,2026-05-25T19:10:43.451178,+916424077695,+917654890656,VOICE,325,405840096036001,353684094793860,Jio,BTS-MUM-005,27194,1000,SUCCESS
CDR-SUB-763507,2026-05-25T19:27:21.451178,+918829871099,+916728175810,SMS,0,405453887910944,359028095091987,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-451736,2026-05-25T19:23:39.451178,+917820984601,+918770252737,VOICE,166,405189034500367,864382041058261,Vodafone_Idea,BTS-MUM-011,11892,1002,SUCCESS
CDR-SUB-264686,2026-05-25T19:28:15.451178,+918770252737,+916010506738,SMS,0,405456971180677,351657110636950,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-159207,2026-05-25T19:18:43.451178,+917323548258,+916424077695,SMS,0,405840105244043,353684092078975,Jio,BTS-MUM-001,78329,1000,SUCCESS
CDR-SUB-783726,2026-05-25T19:21:12.451178,+916728175810,+918671543088,SMS,0,405453399194132,353684092558448,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-464233,2026-05-25T19:25:00.451178,+919276513825,+919855398387,SMS,0,405840102762415,868203046696192,Jio,BTS-MUM-007,99315,1001,SUCCESS
CDR-SUB-405097,2026-05-25T19:21:10.451178,+919448807622,+916318903853,VOICE,0,405450566822597,359028098956467,Airtel,BTS-MUM-002,20960,1000,NO_ANSWER
CDR-SUB-114856,2026-05-25T19:29:20.451178,+916510912543,+916571540271,VOICE,122,405459881103287,359028091116267,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-720016,2026-05-25T19:26:38.451178,+917228953943,+918550653630,SMS,0,405450884229353,864382043145512,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-321867,2026-05-25T19:26:41.451178,+916670203814,+916583026456,SMS,0,405840301517576,351657113819306,Jio,BTS-MUM-006,42896,1001,SUCCESS
CDR-SUB-376458,2026-05-25T19:37:07.451178,+918245244001,+919055580641,VOICE,281,405840552455381,864382040816586,Jio,BTS-MUM-010,76457,1001,SUCCESS
CDR-SUB-268440,2026-05-25T19:44:09.451178,+917323548258,+916137784956,VOICE,268,405840105244043,353684092078975,Jio,BTS-MUM-001,78329,1000,SUCCESS
CDR-SUB-665234,2026-05-25T19:45:17.451178,+916318903853,+916026809904,SMS,0,405840307262584,351657112021748,Jio,BTS-MUM-013,96156,1002,SUCCESS
CDR-SUB-272963,2026-05-25T19:35:31.451178,+917551359328,+918798646820,SMS,0,405840763477166,351657111827806,Jio,BTS-MUM-004,31197,1000,SUCCESS
CDR-SUB-206936,2026-05-25T19:42:41.451178,+918179913308,+919204600776,SMS,0,405182613830461,353684099942439,Vodafone_Idea,BTS-MUM-012,59908,1002,SUCCESS
CDR-SUB-403889,2026-05-25T19:31:36.451178,+919936351080,+916833418890,VOICE,0,405457116215737,864382043445292,Airtel,BTS-MUM-002,20960,1000,NO_ANSWER
CDR-SUB-880371,2026-05-25T19:34:08.451178,+919448807622,+917142018505,SMS,0,405450566822597,359028098956467,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-869864,2026-05-25T19:56:53.451178,+918550653630,+917744991954,VOICE,0,405459809705526,868203048400700,Airtel,BTS-MUM-002,20960,1000,NO_ANSWER
CDR-SUB-851275,2026-05-25T19:48:56.451178,+919142197428,+917085530797,SMS,0,405188894312633,353684097338408,Vodafone_Idea,BTS-MUM-011,11892,1002,SUCCESS
CDR-SUB-410178,2026-05-25T19:52:04.451178,+919278515314,+916924733827,SMS,0,405453749736939,864382040026400,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-358109,2026-05-25T19:49:55.451178,+917590996624,+917007647892,SMS,0,405840601102642,864382044621669,Jio,BTS-MUM-006,42896,1001,SUCCESS
CDR-SUB-243913,2026-05-25T19:47:18.451178,+916424077695,+919966183441,SMS,0,405840096036001,353684094793860,Jio,BTS-MUM-005,27194,1000,SUCCESS
CDR-SUB-919443,2026-05-25T19:55:08.451178,+917790237353,+919278515314,SMS,0,405455912418153,359028092761863,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-680635,2026-05-25T20:06:45.451178,+918785362517,+918770252737,SMS,0,405840139663768,868203043075929,Jio,BTS-MUM-005,27194,1000,SUCCESS
CDR-SUB-658091,2026-05-25T20:15:21.451178,+917685212470,+919108697759,SMS,0,405840913768119,868203048618277,Jio,BTS-MUM-009,77899,1001,SUCCESS
CDR-SUB-376068,2026-05-25T20:08:53.451178,+917868299798,+917054618500,VOICE,142,405451239106896,868203047911970,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-680634,2026-05-25T20:04:20.451178,+919142197428,+917552240168,SMS,0,405188894312633,353684097338408,Vodafone_Idea,BTS-MUM-011,11892,1002,SUCCESS
CDR-SUB-744204,2026-05-25T20:12:13.451178,+918671543088,+917895494009,VOICE,0,405840671794059,864382043231049,Jio,BTS-MUM-004,31197,1000,NO_ANSWER
CDR-SUB-291285,2026-05-25T20:11:08.451178,+918245244001,+919870368390,VOICE,0,405840552455381,864382040816586,Jio,BTS-MUM-010,76457,1001,BUSY
CDR-SUB-290210,2026-05-25T20:10:32.451178,+916728175810,+918221902139,SMS,0,405453399194132,353684092558448,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-821167,2026-05-25T20:27:27.451178,+917590996624,+919952590684,VOICE,245,405840601102642,864382044621669,Jio,BTS-MUM-006,42896,1001,SUCCESS
CDR-SUB-391950,2026-05-25T20:19:19.451178,+919910371149,+919069273877,SMS,0,405840797384972,868203046624202,Jio,BTS-MUM-005,27194,1000,SUCCESS
CDR-SUB-469141,2026-05-25T20:26:31.451178,+919142197428,+918221902139,SMS,0,405188894312633,353684097338408,Vodafone_Idea,BTS-MUM-011,11892,1002,SUCCESS
CDR-SUB-297022,2026-05-25T20:20:24.451178,+917972389529,+919730116907,SMS,0,405840906974273,864382047771453,Jio,BTS-MUM-014,28654,1002,SUCCESS
CDR-SUB-219633,2026-05-25T20:26:50.451178,+918245244001,+918063530621,SMS,0,405840552455381,864382040816586,Jio,BTS-MUM-010,76457,1001,SUCCESS
CDR-SUB-150154,2026-05-25T20:29:15.451178,+917356749250,+919093835290,VOICE,47,405459096488600,864382047831455,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-739488,2026-05-25T20:20:49.451178,+916424077695,+916959580968,VOICE,828,405840096036001,353684094793860,Jio,BTS-MUM-005,27194,1000,SUCCESS
CDR-SUB-483345,2026-05-25T20:29:21.451178,+917868299798,+918747563560,SMS,0,405451239106896,868203047911970,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-436056,2026-05-25T20:29:52.451178,+917914396936,+916571540271,SMS,0,405840527638505,864382044791405,Jio,BTS-MUM-003,97016,1000,SUCCESS
CDR-SUB-209428,2026-05-25T20:25:53.451178,+916979618151,+917142018505,VOICE,113,405840553980984,868203045407187,Jio,BTS-MUM-013,96156,1002,SUCCESS
CDR-SUB-390276,2026-05-25T20:20:41.451178,+916670203814,+917085213882,SMS,0,405840301517576,351657113819306,Jio,BTS-MUM-006,42896,1001,SUCCESS
CDR-SUB-177553,2026-05-25T20:22:20.451178,+918221902139,+917276592488,SMS,0,405184831884554,864382042584364,Vodafone_Idea,BTS-MUM-008,68203,1001,SUCCESS
CDR-SUB-245949,2026-05-25T20:42:54.451178,+917819615715,+919326630684,SMS,0,405185670254691,359028093797973,Vodafone_Idea,BTS-MUM-012,59908,1002,SUCCESS
CDR-SUB-536522,2026-05-25T20:35:16.451178,+919006057141,+919444330353,VOICE,48,405840530153533,351657110688019,Jio,BTS-MUM-001,78329,1000,SUCCESS
CDR-SUB-211603,2026-05-25T20:42:09.451178,+916904522290,+917674669256,VOICE,106,405458210130311,864382042929593,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-688525,2026-05-25T20:44:17.451178,+919300847500,+918599944473,VOICE,83,405450088374063,868203045926780,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-751825,2026-05-25T20:40:56.451178,+916424077695,+916010506738,VOICE,313,405840096036001,353684094793860,Jio,BTS-MUM-005,27194,1000,SUCCESS
CDR-SUB-539194,2026-05-25T20:32:39.451178,+917007647892,+917685212470,SMS,0,405840511615817,868203046229242,Jio,BTS-MUM-013,96156,1002,SUCCESS
CDR-SUB-216516,2026-05-25T20:32:31.451178,+919142197428,+917552240168,VOICE,0,405188894312633,353684097338408,Vodafone_Idea,BTS-MUM-011,11892,1002,BUSY
CDR-SUB-941311,2026-05-25T20:45:04.451178,+918671543088,+916959580968,VOICE,290,405840671794059,864382043231049,Jio,BTS-MUM-009,77899,1001,SUCCESS
CDR-SUB-184456,2026-05-25T20:45:05.451178,+919966183441,+918599944473,SMS,0,405459455620689,351657113128674,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-196349,2026-05-25T20:46:21.451178,+916983872621,+919006057141,VOICE,40,405840834041678,868203045772887,Jio,BTS-MUM-009,77899,1001,SUCCESS
CDR-SUB-998871,2026-05-25T20:58:07.451178,+916214147419,+916734332742,SMS,0,405840503753117,868203044349117,Jio,BTS-MUM-009,77899,1001,SUCCESS
